date,min,max,median,q1,q3,stdev,count
2021-07-15T00:00:00.000Z,1.67,39,2.54,2.33,3.15,6.705,302
2021-07-16T00:00:00.000Z,1.33,9.68,3.13,2.42,4.01,1.806,273
2021-07-17T00:00:00.000Z,1.38,8.82,2.89,1.95,3.58,1.694,318
2021-07-18T00:00:00.000Z,1.6,6.55,2.52,2.15,4.98,1.514,272
2021-07-19T00:00:00.000Z,1.23,3.13,1.9,1.7,2.16,0.343,244
2021-07-20T00:00:00.000Z,1.5,5.05,2.44,2.1,3.13,0.966,260
2021-07-21T00:00:00.000Z,1.2,5.85,2.29,1.8,2.96,1.201,280
2021-07-22T00:00:00.000Z,1.63,23.48,4.86,2.2,11.15,6.113,150
2021-08-31T00:00:00.000Z,4.82,256.27,78.47,37.58,155.88,72.384,230
2021-09-01T00:00:00.000Z,1.85,167.65,13.03,5.38,33.45,40.309,514
2021-09-02T00:00:00.000Z,1.14,14.25,2.08,1.6,5.95,3.434,501
2021-09-03T00:00:00.000Z,0.9,28.58,3.1,1.83,7.83,6.843,543
2021-09-04T00:00:00.000Z,1.05,2.88,1.8,1.52,2.2,0.383,522
2021-09-05T00:00:00.000Z,0.8,4.03,2.46,1.5,2.95,0.805,456
2021-09-06T00:00:00.000Z,1.27,5.72,2.52,2,3.1,0.934,455
2021-09-07T00:00:00.000Z,1.2,3.97,2.22,1.85,2.7,0.56,444
2021-09-08T00:00:00.000Z,1,2.42,1.5,1.35,1.7,0.243,549
2021-09-09T00:00:00.000Z,1,2.35,1.58,1.4,1.8,0.265,480
2021-09-10T00:00:00.000Z,1.08,2.83,1.88,1.63,2.1,0.323,538
2021-09-11T00:00:00.000Z,1,3.7,2.02,1.73,2.42,0.574,556
2021-09-12T00:00:00.000Z,1.27,3.58,1.85,1.7,2.2,0.432,553
2021-09-13T00:00:00.000Z,1.27,4.43,1.85,1.67,2.08,0.392,555
2021-09-14T00:00:00.000Z,0.6,3.9,1.72,1.1,2.04,0.659,566
2021-09-15T00:00:00.000Z,0.52,1.85,1.02,0.9,1.25,0.256,559
2021-09-16T00:00:00.000Z,0.8,5.2,2.54,1.48,3.3,1.022,546
2021-09-17T00:00:00.000Z,1.6,5.47,2.9,2.27,3.38,0.847,543
2021-09-18T00:00:00.000Z,1.55,5,3.47,3.09,3.88,0.71,517
2021-09-19T00:00:00.000Z,1.52,121.78,3.91,2.29,14.63,25.604,550
2021-09-20T00:00:00.000Z,1.98,221.57,8.35,3.32,42.99,54.938,541
2021-09-21T00:00:00.000Z,1.4,6.4,2.29,1.83,2.85,0.97,556
2021-09-22T00:00:00.000Z,0.9,3.05,1.95,1.6,2.17,0.418,555
2021-09-23T00:00:00.000Z,1.2,3.8,2.22,1.8,2.88,0.614,552
2021-09-24T00:00:00.000Z,1.23,160.8,6.3,2.29,21.99,31.745,544
2021-09-25T00:00:00.000Z,0.98,4.7,2.64,1.62,3.38,0.995,560
2021-09-26T00:00:00.000Z,1.58,13.15,4.3,2.89,5.79,2.732,528
2021-09-27T00:00:00.000Z,1.8,7.63,2.83,2.4,3.5,1.081,465
2021-09-28T00:00:00.000Z,2.6,284.2,6.53,4.05,32.29,55.692,559
2021-09-29T00:00:00.000Z,1.52,4.95,3.2,2.13,3.95,0.956,517
2021-09-30T00:00:00.000Z,1.3,5.25,2.42,1.9,3.3,0.858,531
2021-10-01T00:00:00.000Z,1.33,12.05,3.13,2.27,3.75,1.685,537
2021-10-02T00:00:00.000Z,1.1,5.28,2.15,1.65,3.72,1.212,551
2021-10-03T00:00:00.000Z,1.9,9.55,4.18,2.85,5.47,1.929,548
2021-10-04T00:00:00.000Z,3,8.38,5.3,4.32,6.97,1.429,547
2021-10-05T00:00:00.000Z,2.65,23.77,5.57,4.04,6.59,4.623,573
2021-10-06T00:00:00.000Z,2.25,5.28,3.75,3.13,4.15,0.616,552
2021-10-07T00:00:00.000Z,1.12,5.57,2.9,1.88,3.4,0.883,534
2021-10-08T00:00:00.000Z,0.8,4.09,1.9,1.7,2.1,0.479,557
2021-10-09T00:00:00.000Z,1.27,3.1,2.17,1.88,2.42,0.363,548
2021-10-10T00:00:00.000Z,1.14,27.23,2.76,1.9,7.95,6.331,558
2021-10-11T00:00:00.000Z,0.7,3.1,1.52,1.2,1.88,0.481,568
2021-10-12T00:00:00.000Z,0.9,2.97,1.4,1.23,1.83,0.386,562
2021-10-13T00:00:00.000Z,1.12,2.54,1.63,1.5,1.8,0.227,546
2021-10-14T00:00:00.000Z,1.1,15.93,1.77,1.5,2.8,2.067,547
2021-10-15T00:00:00.000Z,1.9,6.97,3,2.6,3.7,1.076,545
2021-10-16T00:00:00.000Z,1.08,5.65,3.35,2.6,3.97,1.035,565
2021-10-17T00:00:00.000Z,1.25,5,2.2,1.88,3.35,0.851,563
2021-10-18T00:00:00.000Z,0.6,4.97,1.83,1.1,2.72,1,517
2021-10-19T00:00:00.000Z,0.7,9.52,1.82,1.3,2.45,0.927,552
2021-10-20T00:00:00.000Z,4.34,68.78,8.94,6.54,14.67,13.037,545
2021-10-21T00:00:00.000Z,2.22,13.85,5.34,3.88,6.9,3.033,550
2021-10-22T00:00:00.000Z,2.9,9.44,4.07,3.62,5.24,1.477,537
2021-10-23T00:00:00.000Z,2.15,9.48,5.2,3.4,6.55,1.73,558
2021-10-24T00:00:00.000Z,1.92,7.22,4.09,3.08,5.4,1.372,555
2021-10-25T00:00:00.000Z,2.29,5.95,3.67,3.05,4.28,0.801,545
2021-10-26T00:00:00.000Z,2.22,11.52,4.13,3.17,5.47,2.282,553
2021-10-27T00:00:00.000Z,3.2,11.1,5.87,4.82,7.32,1.823,538
2021-10-28T00:00:00.000Z,1.9,15.4,3.79,3.21,4.94,2.927,536
2021-10-29T00:00:00.000Z,1.42,23.38,6.1,3.7,10.24,5.11,548
2021-10-30T00:00:00.000Z,2.75,10.98,3.97,3.58,6.8,2.274,563
2021-10-31T00:00:00.000Z,1.6,7.9,4.3,3.53,4.82,1.215,543
2021-11-01T00:00:00.000Z,2.63,9.02,5.13,3.73,6.52,1.656,533
2021-11-02T00:00:00.000Z,1.6,13.18,3.88,2.54,5.68,2.652,469
2021-11-03T00:00:00.000Z,2.02,13.77,3.78,2.67,7.13,2.953,524
2021-11-04T00:00:00.000Z,1.1,5,2.52,2,3.17,0.828,564
2021-11-05T00:00:00.000Z,2.33,7.82,3.83,3.17,5.18,1.337,566
2021-11-06T00:00:00.000Z,1.27,3.9,2.63,2.29,3.05,0.574,550
2021-11-07T00:00:00.000Z,1.52,5.7,2.75,2.35,3.33,0.782,533
2021-11-08T00:00:00.000Z,1.05,7.05,1.83,1.5,2.72,1.412,454
2021-11-09T00:00:00.000Z,2.9,8.02,4.43,4.05,6.55,1.298,529
2021-11-10T00:00:00.000Z,1.63,6.57,3.13,2.42,4.4,1.18,502
2021-11-11T00:00:00.000Z,1.9,7.7,4.12,2.95,6,1.565,474
2021-11-12T00:00:00.000Z,1.6,15.73,4.18,3,5.7,2.862,491
2021-11-13T00:00:00.000Z,1.92,10.57,3.6,2.75,5.71,2.279,524
2021-11-14T00:00:00.000Z,2.47,10.68,5.2,4.28,7.45,1.89,515
2021-11-15T00:00:00.000Z,2.63,12.25,4.22,3.65,6.63,2.48,505
2021-11-16T00:00:00.000Z,1.98,6.13,3.67,2.92,4.47,0.931,502
2021-11-17T00:00:00.000Z,2.67,10.57,5.6,3.88,7.13,1.869,400
2021-11-18T00:00:00.000Z,2.1,11.2,5.34,3,8.1,2.551,500
2021-11-19T00:00:00.000Z,2,9.73,3.92,3,4.55,1.679,439
2021-11-20T00:00:00.000Z,3.63,11.48,5.8,4.98,6.6,1.449,513
2021-11-21T00:00:00.000Z,2.4,12.15,3.63,2.97,6.53,2.889,529
2021-11-22T00:00:00.000Z,2.35,9.1,3.66,3.22,4.15,1.539,542
2021-11-23T00:00:00.000Z,3.35,9.68,4.65,4.32,5.84,1.422,541
2021-11-24T00:00:00.000Z,3.35,9.1,5.12,4.46,5.85,1.268,552
2021-11-25T00:00:00.000Z,3.38,7,4.72,4.18,5.28,0.748,534
2021-11-26T00:00:00.000Z,2.22,6.87,3.88,3.15,4.95,1.08,545
2021-11-27T00:00:00.000Z,2.58,6.15,4.13,3.27,4.9,0.92,546
2021-11-28T00:00:00.000Z,1.52,4.97,3,2.4,3.65,0.779,544
2021-11-29T00:00:00.000Z,0.85,6.22,3.1,1.8,3.63,1.292,539
2021-11-30T00:00:00.000Z,0.95,6.6,2.67,1.77,3.69,1.297,532
2021-12-01T00:00:00.000Z,3.6,10.57,5.82,5.05,7.05,1.715,526
2021-12-02T00:00:00.000Z,5.28,16.6,10.18,7.15,12.29,2.799,524
2021-12-03T00:00:00.000Z,5.2,11.02,7.3,6.74,8.19,1.185,240
2021-12-04T00:00:00.000Z,7.22,12.73,9.82,8.75,11.13,1.326,518
2021-12-05T00:00:00.000Z,3.42,12.1,5.04,4.51,6.72,2.414,496
2021-12-06T00:00:00.000Z,3.28,9.48,5.53,4.36,6.93,1.492,536
2021-12-07T00:00:00.000Z,3.93,14.82,7.2,5.47,8.28,2.677,529
2021-12-08T00:00:00.000Z,6.43,50.35,11.27,8.68,14.63,7.103,511
2021-12-09T00:00:00.000Z,3.87,9.19,7.13,6.18,7.85,1.278,527
2021-12-10T00:00:00.000Z,2.7,14.35,5.6,4.72,6.17,2.53,517
2021-12-11T00:00:00.000Z,4.9,14.55,7.53,6.4,10.27,2.518,538
2021-12-12T00:00:00.000Z,3.5,18.95,8.07,5.85,11.38,4.094,478
2021-12-13T00:00:00.000Z,2.29,6.28,4.09,3.4,4.8,0.846,452
2021-12-14T00:00:00.000Z,2.47,10.98,4.38,3.8,4.88,1.843,486
2021-12-15T00:00:00.000Z,2.75,9.15,4.45,3.38,6.43,1.704,517
2021-12-16T00:00:00.000Z,2.04,6.03,3.47,2.83,4.32,0.948,518
2021-12-17T00:00:00.000Z,3.22,8.55,4.63,3.92,5.6,1.116,527
2021-12-18T00:00:00.000Z,2.95,8.3,5.4,4.82,5.97,1.049,520
2021-12-19T00:00:00.000Z,2.45,87.93,5,3.76,9.76,21.923,533
2021-12-20T00:00:00.000Z,5.43,13.25,8.3,7.29,10.24,1.927,509
2021-12-21T00:00:00.000Z,1.75,9.19,4.59,3.33,5.7,1.761,539
2021-12-22T00:00:00.000Z,3.03,13.4,4.28,3.83,8.55,2.87,534
2021-12-23T00:00:00.000Z,1.45,6.57,3.2,2.4,4.82,1.346,515
2021-12-24T00:00:00.000Z,3.42,7.8,4.87,4.47,5.28,0.781,526
2021-12-25T00:00:00.000Z,5.85,14.07,8.38,7.53,10.05,2.254,511
2021-12-26T00:00:00.000Z,4.9,19.57,9.88,6.63,11.05,3.224,535
2021-12-27T00:00:00.000Z,4.13,14.8,8.89,6.28,11.26,2.881,548
2021-12-28T00:00:00.000Z,2.9,12.7,5.47,4.03,6.63,1.914,554
2021-12-29T00:00:00.000Z,1.85,11.82,4.47,3.26,6.69,2.554,549
2021-12-30T00:00:00.000Z,2.08,4.47,3.03,2.69,3.4,0.469,181
2022-01-05T00:00:00.000Z,3.13,6.93,4.07,3.7,5,0.936,428
2022-01-06T00:00:00.000Z,2.6,11.13,5.15,3.9,7.47,1.918,549
2022-01-07T00:00:00.000Z,3.08,11.48,6.22,4.32,8.65,2.234,563
2022-01-08T00:00:00.000Z,1.95,10.57,6.4,3.35,8.1,2.486,518
2022-01-09T00:00:00.000Z,1.6,7.85,3.22,2.42,4.09,1.481,527
2022-01-10T00:00:00.000Z,1.7,6.5,3.47,2.5,4.84,1.272,542
2022-01-11T00:00:00.000Z,2.08,7.13,4.3,3.55,4.72,0.881,528
2022-01-12T00:00:00.000Z,2.75,9.1,4.2,3.75,5.2,1.268,531
2022-01-13T00:00:00.000Z,4.65,11.93,6.99,5.82,8.38,1.825,548
2022-01-14T00:00:00.000Z,4.72,14.25,8.13,6.63,11.05,2.473,533
2022-01-15T00:00:00.000Z,3.03,19.39,7.15,4.7,13.23,4.852,546
2022-01-16T00:00:00.000Z,2.8,14.05,4,3.63,6.81,2.847,548
2022-01-17T00:00:00.000Z,2.67,8.55,5.01,3.97,6.7,1.501,548
2022-01-18T00:00:00.000Z,3.5,12.15,7.6,4.59,9.38,2.431,551
2022-01-19T00:00:00.000Z,2.54,31.85,9.28,5.38,11.45,4.767,544
2022-01-20T00:00:00.000Z,2.63,18.45,6.95,4,12.98,5.134,554
2022-01-21T00:00:00.000Z,2.08,9.15,5.28,3.2,6.93,1.915,522
2022-01-22T00:00:00.000Z,1.2,4.95,3,1.8,3.72,1.033,542
2022-01-23T00:00:00.000Z,1,2.54,1.63,1.45,1.83,0.273,544
2022-01-24T00:00:00.000Z,1.48,7.93,3.83,2.8,5.05,1.523,549
2022-01-25T00:00:00.000Z,3.03,9.35,5,4.47,5.62,1.2,544
2022-01-26T00:00:00.000Z,3.55,20.05,7.22,4.68,12.48,4.751,519
2022-01-27T00:00:00.000Z,3.58,12.53,6.07,4.84,9.75,2.533,550
2022-01-28T00:00:00.000Z,5.03,14.77,7.25,6.73,8.23,1.448,554
2022-01-29T00:00:00.000Z,4.13,37.04,6.49,5.22,8.65,5.739,558
2022-01-30T00:00:00.000Z,1.4,66.2,3.24,2.29,4.42,12.864,556
2022-01-31T00:00:00.000Z,1.52,5.95,2.92,2.5,3.7,0.829,551
2022-02-01T00:00:00.000Z,2.02,21.23,3.05,2.7,3.63,2.717,524
2022-02-02T00:00:00.000Z,1.2,5.07,2.2,1.9,2.7,0.671,523
2022-02-03T00:00:00.000Z,2.4,5.09,3.5,3.2,3.85,0.474,518
2022-02-04T00:00:00.000Z,2.2,61.08,4.43,3.03,6.97,10.185,535
2022-02-05T00:00:00.000Z,1.58,4.03,2.4,2.15,2.83,0.458,550
2022-02-06T00:00:00.000Z,1.3,4.38,2.31,1.83,3.05,0.75,550
2022-02-07T00:00:00.000Z,0.95,5.2,2.29,1.45,3.4,1.158,556
2022-02-08T00:00:00.000Z,1.27,4.59,2.45,2.08,3.1,0.765,546
2022-02-09T00:00:00.000Z,2.72,7.13,4.05,3.45,4.9,0.958,527
2022-02-10T00:00:00.000Z,3,7.07,4.34,3.8,4.93,0.897,522
2022-02-11T00:00:00.000Z,1.98,7.78,4.38,2.66,5.45,1.565,529
2022-02-12T00:00:00.000Z,2.9,80.88,7.45,4.78,13.27,16.035,547
2022-02-13T00:00:00.000Z,1.63,3.9,2.42,2.15,2.85,0.497,567
2022-02-14T00:00:00.000Z,1.6,3.42,2.27,2.1,2.58,0.351,556
2022-02-15T00:00:00.000Z,0.9,3.58,2.13,1.52,2.49,0.59,573
2022-02-16T00:00:00.000Z,1.75,208.82,4.2,3.38,14.18,33.415,548
2022-02-17T00:00:00.000Z,1.52,5.6,2.83,2.22,3.5,0.827,558
2022-02-18T00:00:00.000Z,1.4,5.47,2.71,1.9,4.07,1.15,552
2022-02-19T00:00:00.000Z,1.52,111.7,2.7,2.29,3.63,28.39,567
2022-02-20T00:00:00.000Z,1.37,4.22,2.58,2.1,3.2,0.671,569
2022-02-21T00:00:00.000Z,1.27,7.5,3.25,2.78,4.05,1.243,568
2022-02-22T00:00:00.000Z,5.45,11.75,7.82,7,8.6,1.177,574
2022-02-23T00:00:00.000Z,4.03,11.48,7.94,6.3,9.35,1.829,572
2022-02-24T00:00:00.000Z,1.02,9.25,3.5,2.04,5.88,2.201,556
2022-02-25T00:00:00.000Z,1.58,5.73,3.58,3.05,4.07,0.731,554
2022-02-26T00:00:00.000Z,1.5,6.47,2.47,2.15,3.22,0.955,567
2022-02-27T00:00:00.000Z,1.05,18.57,2.15,1.6,3.42,1.472,568
2022-02-28T00:00:00.000Z,1.2,51.4,2,1.67,2.67,7.629,563
2022-03-01T00:00:00.000Z,1.3,4.5,2.76,2.1,3.38,0.729,574
2022-03-02T00:00:00.000Z,2.72,15.75,5.78,4.59,7.78,2.551,551
2022-03-03T00:00:00.000Z,1.7,16.63,6.74,2.9,11.88,4.628,560
2022-03-04T00:00:00.000Z,1.3,27.17,4.38,2.75,7.85,6.111,563
2022-03-05T00:00:00.000Z,1.35,6.1,2.2,1.95,2.6,0.69,570
2022-03-06T00:00:00.000Z,1.35,3.7,2.33,1.98,2.63,0.451,553
2022-03-07T00:00:00.000Z,1.83,6.18,3.03,2.45,4.34,1.153,575
2022-03-08T00:00:00.000Z,1.8,5.45,2.95,2.5,3.67,0.788,561
2022-03-09T00:00:00.000Z,2.85,7.7,4.83,3.69,5.95,1.263,553
2022-03-10T00:00:00.000Z,2.25,7.1,3.87,3.05,4.57,1.064,554
2022-03-11T00:00:00.000Z,3.67,10.5,5.85,5.01,7.45,1.719,557
2022-03-12T00:00:00.000Z,4.95,10.45,7.35,6.63,8.19,1.138,533
2022-03-13T00:00:00.000Z,2.45,9.77,3.6,3.2,6.03,2.024,544
2022-03-14T00:00:00.000Z,1.12,5.43,2.58,1.73,3.7,1.12,557
2022-03-15T00:00:00.000Z,1.1,3.28,2,1.73,2.35,0.447,551
2022-03-16T00:00:00.000Z,1.98,6.93,3.72,3.03,4.32,1.058,550
2022-03-17T00:00:00.000Z,3.55,8.05,5.7,4.93,6.53,1.056,531
2022-03-18T00:00:00.000Z,3.8,9.1,5.57,4.69,6.54,1.205,541
2022-03-19T00:00:00.000Z,3.03,12.45,4.87,4.18,8.02,2.434,556
2022-03-20T00:00:00.000Z,1.27,6.9,2.52,2,5.09,1.598,545
2022-03-21T00:00:00.000Z,0.4,4.59,1.2,0.9,1.9,0.803,537
2022-03-22T00:00:00.000Z,1.4,2.58,1.9,1.7,2.13,0.259,155
2022-03-24T00:00:00.000Z,0.3,2.2,0.93,0.6,1.38,0.42,543
2022-03-25T00:00:00.000Z,0.6,3.78,1.25,0.98,1.67,0.58,541
2022-03-26T00:00:00.000Z,0.56,2.65,1.12,0.93,1.58,0.428,560
2022-03-27T00:00:00.000Z,0.5,4.34,1.42,0.97,1.83,0.719,548
2022-03-28T00:00:00.000Z,1.5,5.6,2.13,1.9,2.4,0.545,566
2022-03-29T00:00:00.000Z,2.8,10.4,6.15,4.93,6.93,1.75,544
2022-03-30T00:00:00.000Z,1.58,6,3.4,2.5,4.47,1.095,558
2022-03-31T00:00:00.000Z,1.33,6.6,4.05,2.2,4.57,1.274,566
2022-04-01T00:00:00.000Z,1.3,3.72,2.1,1.83,2.54,0.47,531
2022-04-02T00:00:00.000Z,1.05,3.97,2,1.75,2.4,0.59,485
2022-04-03T00:00:00.000Z,1.2,7.68,2.4,2,2.67,0.844,561
2022-04-04T00:00:00.000Z,1.4,7.2,3.08,2.2,3.66,1.158,564
2022-04-05T00:00:00.000Z,2.04,8.82,3.15,2.8,3.8,1.196,554
2022-04-06T00:00:00.000Z,2.33,11.1,7.03,4.09,8.02,2.108,559
2022-04-07T00:00:00.000Z,2.1,13.3,6.05,3.21,9.03,3.275,557
2022-04-08T00:00:00.000Z,3.1,13.05,8.05,5.07,9.31,2.382,560
2022-04-09T00:00:00.000Z,3.53,12.27,5.8,5.09,7.93,2.084,527
2022-04-10T00:00:00.000Z,2.52,7.18,3.72,3.25,4.59,1.146,568
2022-04-11T00:00:00.000Z,2.4,5.3,3.8,3.2,4.5,0.709,543
2022-04-12T00:00:00.000Z,4.3,11.32,7.8,6.59,8.63,1.571,560
2022-04-13T00:00:00.000Z,4.8,12.88,8.63,6.07,11.25,2.591,557
2022-04-14T00:00:00.000Z,4.75,12.9,6.85,5.79,8.99,2.093,544
2022-04-15T00:00:00.000Z,5.85,12.85,9.8,8.75,10.55,1.352,503
2022-04-16T00:00:00.000Z,4.78,14.1,8.81,6.59,10.85,2.339,540
2022-04-17T00:00:00.000Z,3.8,9.43,5.2,4.8,5.9,1.248,529
2022-04-18T00:00:00.000Z,1.9,7.75,4.75,2.8,6.22,1.748,560
2022-04-19T00:00:00.000Z,2.5,7.97,4.74,3.72,6.07,1.405,550
2022-04-20T00:00:00.000Z,2.2,7.8,3.78,2.8,5.38,1.486,558
2022-04-21T00:00:00.000Z,1.47,5.93,2.6,2.2,3.19,0.812,544
2022-04-22T00:00:00.000Z,2.2,5.97,3.25,2.9,4.5,0.927,547
2022-04-23T00:00:00.000Z,1.1,4.57,2.4,1.65,3.09,0.796,556
2022-04-24T00:00:00.000Z,0.8,6.53,2.13,1.5,3.35,1.168,567
2022-04-25T00:00:00.000Z,0.7,4.93,1.55,1.2,2.25,0.895,531
2022-04-26T00:00:00.000Z,0.73,4.18,1.4,1.2,1.8,0.478,541
2022-04-27T00:00:00.000Z,1.4,9.57,5.07,2.88,6.55,2.024,544
2022-04-28T00:00:00.000Z,0.82,4.63,1.5,1.2,2.29,0.915,558
2022-04-29T00:00:00.000Z,3.25,6.72,4.95,4.23,5.57,0.82,201
2022-05-01T00:00:00.000Z,0.88,5.22,1.52,1.38,1.8,0.752,449
2022-05-02T00:00:00.000Z,0.93,3.53,1.76,1.49,1.95,0.443,456
2022-05-03T00:00:00.000Z,0.95,4.55,1.85,1.4,2.25,0.632,522
2022-05-04T00:00:00.000Z,2.25,5.53,3.2,2.85,3.6,0.617,576
2022-05-05T00:00:00.000Z,2,6.03,4.22,3.7,4.68,0.74,556
2022-05-06T00:00:00.000Z,1.45,6.78,2.2,1.9,4.09,1.366,556
2022-05-07T00:00:00.000Z,1.27,4.38,2.1,1.7,2.88,0.768,570
2022-05-08T00:00:00.000Z,1.45,256.25,2.5,2.08,21.8,54.454,550
2022-05-09T00:00:00.000Z,1.27,3.28,1.98,1.73,2.25,0.391,520
2022-05-10T00:00:00.000Z,1.6,4.22,2.35,2.08,3.13,0.67,499
2022-05-11T00:00:00.000Z,1.38,4.28,2.4,2.1,2.9,0.572,498
2022-05-12T00:00:00.000Z,1.3,3.55,2.38,1.94,2.67,0.459,457
2022-05-13T00:00:00.000Z,1.7,4.09,2.49,2.29,2.72,0.339,518
2022-05-14T00:00:00.000Z,2.2,18.07,3.9,3.3,7.57,3.798,526
2022-05-15T00:00:00.000Z,2.04,5.7,3,2.6,3.6,0.761,535
2022-05-16T00:00:00.000Z,1.9,6.53,3.2,2.7,4.19,0.974,525
2022-05-17T00:00:00.000Z,4.5,7.2,5.87,5.47,6.28,0.587,158
2022-08-31T00:00:00.000Z,2.83,4.88,3.7,3.5,3.99,0.351,253
2022-09-01T00:00:00.000Z,1.3,5.2,3.71,2.2,4.18,1.075,326
2022-09-02T00:00:00.000Z,1.12,3.38,2.15,1.8,2.41,0.409,464
2022-09-03T00:00:00.000Z,1.35,3.58,2.22,1.9,2.6,0.455,395
2022-09-04T00:00:00.000Z,0.6,45.3,1.25,1,1.65,8.057,226
2022-09-05T00:00:00.000Z,1.3,9.6,2.13,1.75,2.8,1.556,350
2022-09-06T00:00:00.000Z,1.2,3.88,1.9,1.7,2.25,0.442,523
2022-09-07T00:00:00.000Z,1.08,5.5,1.98,1.63,2.82,1.03,497
2022-09-08T00:00:00.000Z,1,1.17,1.09,1,1.17,0.085,2
2022-09-15T00:00:00.000Z,2.13,3.3,2.63,2.45,2.8,0.25,195
2022-09-16T00:00:00.000Z,2.52,8.65,4.09,3.6,5.04,1.396,501
2022-09-17T00:00:00.000Z,1.55,4.65,2.97,2.22,3.47,0.72,487
2022-09-18T00:00:00.000Z,1.9,7.63,3.42,3.08,4.13,1.228,497
2022-09-19T00:00:00.000Z,2.65,7.15,3.85,3.33,4.53,1.01,498
2022-09-20T00:00:00.000Z,2.1,7.32,4.13,3.7,4.57,0.925,424
2022-09-21T00:00:00.000Z,1.5,3.2,2.17,2,2.38,0.289,475
2022-09-22T00:00:00.000Z,1.58,3.25,2.29,2.1,2.5,0.294,503
2022-09-23T00:00:00.000Z,1.92,4.82,2.97,2.72,3.24,0.488,492
2022-09-24T00:00:00.000Z,1.8,4.7,2.78,2.35,3.08,0.505,528
2022-09-25T00:00:00.000Z,1.3,4.59,2.6,2.2,3.1,0.602,506
2022-09-26T00:00:00.000Z,1.75,11.82,3.84,2.95,7.53,2.737,470
2022-09-27T00:00:00.000Z,2.29,5.6,3.5,3,3.91,0.682,516
2022-09-28T00:00:00.000Z,0.9,14.35,2.54,1.63,3.93,3.049,488
2022-09-29T00:00:00.000Z,0.9,4.4,1.58,1.4,2.1,0.63,483
2022-09-30T00:00:00.000Z,1,5.13,2,1.6,2.65,0.652,504
2022-10-01T00:00:00.000Z,1.08,7.8,1.9,1.6,2.13,1.277,464
2022-10-02T00:00:00.000Z,1.58,6.88,2.71,2.15,4.17,1.318,264
2022-10-03T00:00:00.000Z,1.05,6.8,1.92,1.5,2.52,0.947,265
2022-10-04T00:00:00.000Z,1.4,6.8,4.01,2.14,5.63,1.758,324
2022-10-05T00:00:00.000Z,0.9,3.92,1.7,1.3,2.7,0.772,327
2022-10-06T00:00:00.000Z,0.8,7.9,1.95,1.38,3.05,1.2,522
2022-10-07T00:00:00.000Z,2.67,8.1,5.22,4.38,6.7,1.439,527
2022-10-08T00:00:00.000Z,2.2,10.82,4.98,3.42,6.53,1.802,530
2022-10-09T00:00:00.000Z,1.65,12.68,4.17,3.2,8.43,3.178,540
2022-10-10T00:00:00.000Z,1.8,9.3,3.78,2.77,4.95,1.929,534
2022-10-11T00:00:00.000Z,3.1,650.95,7.5,5.22,128.94,130.526,514
2022-10-12T00:00:00.000Z,5,47.28,9.68,6.9,15.95,9.278,527
2022-10-13T00:00:00.000Z,3.25,10.5,7.38,5.95,8.05,1.593,525
2022-10-14T00:00:00.000Z,6.05,12.27,7.9,7.25,8.57,1.142,522
2022-10-15T00:00:00.000Z,6.03,11.98,9.25,8,10.13,1.363,530
2022-10-16T00:00:00.000Z,4.57,8.44,5.82,5.4,6.78,0.861,410
2022-10-17T00:00:00.000Z,2.83,6.7,5.07,3.85,5.6,0.949,514
2022-10-18T00:00:00.000Z,3.95,6.5,5.18,4.72,5.57,0.576,344
2022-10-21T00:00:00.000Z,3.22,6.8,4.5,4.03,4.93,0.648,508
2022-10-22T00:00:00.000Z,4.78,10,6.75,6.2,7.38,0.937,535
2022-10-23T00:00:00.000Z,2.29,6.45,3.9,3.35,4.59,0.844,531
2022-10-24T00:00:00.000Z,1.6,9.68,6,2.85,7,2.233,511
2022-10-25T00:00:00.000Z,1.92,4.8,3.08,2.71,3.45,0.552,508
2022-10-26T00:00:00.000Z,2,6.78,3.88,3.2,4.7,0.996,503
2022-10-27T00:00:00.000Z,2.1,7.2,4.09,3.08,4.82,1.066,510
2022-10-28T00:00:00.000Z,3.47,7.88,5.2,4.47,5.93,0.983,490
2022-10-29T00:00:00.000Z,2.47,6.25,3.87,3.42,4.38,0.684,506
2022-10-30T00:00:00.000Z,2.1,6.63,3.88,3.4,4.71,0.999,493
2022-10-31T00:00:00.000Z,3.83,11.7,5.75,5.25,8.35,1.906,519
2022-11-01T00:00:00.000Z,8.82,12.57,10.25,9.75,10.9,0.814,247
2023-03-03T00:00:00.000Z,6.78,13.85,10.25,8.09,11.58,1.867,212
2023-03-04T00:00:00.000Z,8.68,17.48,11.13,10.3,13.44,1.995,540
2023-03-05T00:00:00.000Z,8.27,19,13.1,10.19,16.38,3.203,545
2023-03-06T00:00:00.000Z,8.07,21.67,14.45,11.75,16.45,3.368,514
2023-03-07T00:00:00.000Z,4.88,20.92,12.75,6.63,17.09,5.215,525
2023-03-08T00:00:00.000Z,3.7,10.35,6.25,4.84,8,1.71,545
2023-03-09T00:00:00.000Z,4.9,13.25,7.22,6.4,8,1.34,461
2023-03-10T00:00:00.000Z,4.97,14.1,11.05,6.88,12.3,2.794,539
2023-03-11T00:00:00.000Z,4.97,14.95,10.19,9.19,11.99,2.012,524
2023-03-12T00:00:00.000Z,5.72,14.57,9.94,7.47,11.1,2.142,534
2023-03-13T00:00:00.000Z,6.9,16.07,10.52,9.01,12.58,2.201,533
